time, pm2.5, pm10
2018-05-17 21:01:10.252137,40,42
2018-05-17 21:01:15.392318,41,43
2018-05-17 21:01:20.512690,42,44
2018-05-17 21:01:25.653165,45,47
2018-05-17 21:01:30.784290,45,47
2018-05-17 21:01:35.911338,43,45
2018-05-17 21:01:41.029187,40,42
2018-05-17 21:01:46.140140,37,39
2018-05-17 21:01:51.272575,36,38
2018-05-17 21:01:56.408329,41,43
2018-05-17 21:02:01.561662,44,46
2018-05-17 21:02:06.713427,43,45
2018-05-17 21:02:11.849696,42,44
2018-05-17 21:02:16.982925,42,44
2018-05-17 21:02:22.119225,40,42
2018-05-17 21:02:27.252615,40,42
2018-05-17 21:02:32.389074,42,44
2018-05-17 21:02:37.522778,42,44
2018-05-17 21:02:42.659462,42,44
2018-05-17 21:02:47.792970,40,42
2018-05-17 21:02:52.920347,38,40
2018-05-17 21:02:58.046027,39,41
2018-05-17 21:03:03.181569,39,41
2018-05-17 21:03:08.334370,39,41
2018-05-17 21:03:13.470674,39,41
2018-05-17 21:03:18.604048,37,39
2018-05-17 21:03:23.740490,37,39
2018-05-17 21:03:28.874118,39,41
2018-05-17 21:03:34.010532,40,42
2018-05-17 21:03:39.145230,39,41
2018-05-17 21:03:44.267125,39,41
2018-05-17 21:03:49.402397,42,44
2018-05-17 21:03:54.540255,46,48
2018-05-17 21:03:59.674981,42,44
2018-05-17 21:04:04.807204,38,40
2018-05-17 21:04:09.943436,39,41
2018-05-17 21:04:15.080981,40,42
2018-05-17 21:04:20.215737,39,41
2018-05-17 21:04:25.327948,39,41
2018-05-17 21:04:30.483890,41,43
2018-05-17 21:04:35.622109,43,45
2018-05-17 21:04:40.761710,44,46
2018-05-17 21:04:45.896410,44,46
2018-05-17 21:04:51.033447,42,44
2018-05-17 21:04:56.172124,40,42
2018-05-17 21:05:01.311779,38,40
2018-05-17 21:05:06.476511,38,40
2018-05-17 21:05:11.614054,40,42
2018-05-17 21:05:16.752754,42,44
2018-05-17 21:05:21.893638,42,44
2018-05-17 21:05:27.033312,42,44
2018-05-17 21:05:32.172962,41,43
2018-05-17 21:05:37.313319,42,44
2018-05-17 21:05:42.463707,44,46
2018-05-17 21:05:47.603291,45,47
2018-05-17 21:05:52.740047,44,46
2018-05-17 21:05:57.876759,41,43
2018-05-17 21:06:03.015934,39,41
2018-05-17 21:06:08.154797,41,43
2018-05-17 21:06:13.294398,45,47
2018-05-17 21:06:18.429070,47,49
2018-05-17 21:06:23.561903,47,49
2018-05-17 21:06:28.683204,46,48
2018-05-17 21:06:33.824015,44,46
2018-05-17 21:06:38.969349,41,43
2018-05-17 21:06:44.107516,39,41
2018-05-17 21:06:49.247007,41,43
2018-05-17 21:06:54.386625,46,48
2018-05-17 21:06:59.527033,50,52
2018-05-17 21:07:04.666553,51,53
2018-05-17 21:07:09.806898,49,51
2018-05-17 21:07:14.947337,44,46
2018-05-17 21:07:20.087306,41,43
2018-05-17 21:07:25.226819,41,43
2018-05-17 21:07:30.362387,40,42
2018-05-17 21:07:35.515143,39,41
2018-05-17 21:07:40.656314,38,40
2018-05-17 21:07:45.782155,36,38
2018-05-17 21:07:50.920373,36,38
2018-05-17 21:07:56.058689,38,40
2018-05-17 21:08:01.197637,39,41
2018-05-17 21:08:06.337731,41,43
2018-05-17 21:08:11.477011,45,47
2018-05-17 21:08:16.621909,44,46
2018-05-17 21:08:21.774259,43,45
2018-05-17 21:08:26.911298,43,45
2018-05-17 21:08:32.049599,44,46
2018-05-17 21:08:37.178418,42,44
2018-05-17 21:08:42.319221,37,39
2018-05-17 21:08:47.458355,40,42
2018-05-17 21:08:52.598357,47,49
2018-05-17 21:08:57.738286,49,51
2018-05-17 21:09:02.878249,46,48
2018-05-17 21:09:08.018627,45,47
2018-05-17 21:09:13.163962,45,47
2018-05-17 21:09:18.306795,45,47
2018-05-17 21:09:23.450993,41,43
2018-05-17 21:09:28.590809,41,43
2018-05-17 21:09:33.731811,43,45
2018-05-17 21:09:38.871544,41,43
2018-05-17 21:09:44.010757,39,41
2018-05-17 21:09:49.154312,38,40
2018-05-17 21:09:54.301637,37,39
2018-05-17 21:09:59.446556,40,42
2018-05-17 21:10:04.563712,43,45
2018-05-17 21:10:09.683528,45,47
2018-05-17 21:10:14.827550,43,45
2018-05-17 21:10:19.969668,40,42
2018-05-17 21:10:25.111305,40,42
2018-05-17 21:10:30.251755,40,42
2018-05-17 21:10:35.392262,44,46
2018-05-17 21:10:40.537532,45,47
2018-05-17 21:10:45.676275,41,43
2018-05-17 21:10:50.828276,41,43
2018-05-17 21:10:56.005190,42,44
2018-05-17 21:11:01.137995,42,44
2018-05-17 21:11:06.280906,45,47
2018-05-17 21:11:11.422204,44,46
2018-05-17 21:11:16.568192,42,44
2018-05-17 21:11:21.690995,42,44
2018-05-17 21:11:26.832583,43,45
2018-05-17 21:11:32.003182,43,45
2018-05-17 21:11:37.148726,41,43
2018-05-17 21:11:42.292013,38,40
2018-05-17 21:11:47.443645,38,40
2018-05-17 21:11:52.574996,41,43
2018-05-17 21:11:57.720701,44,46
2018-05-17 21:12:02.868815,47,49
2018-05-17 21:12:08.011900,48,50
2018-05-17 21:12:13.159282,46,48
2018-05-17 21:12:18.303267,48,50
2018-05-17 21:12:23.449940,50,52
2018-05-17 21:12:28.617750,47,49
2018-05-17 21:12:33.762870,46,48
2018-05-17 21:12:38.909765,46,48
2018-05-17 21:12:44.054170,45,47
2018-05-17 21:12:49.186076,46,48
2018-05-17 21:12:54.330832,48,50
2018-05-17 21:12:59.478992,48,50
2018-05-17 21:13:04.622727,47,49
2018-05-17 21:13:09.769877,45,47
2018-05-17 21:13:14.914440,43,45
2018-05-17 21:13:20.061262,44,46
2018-05-17 21:13:25.204730,48,50
2018-05-17 21:13:30.376526,50,52
2018-05-17 21:13:35.522317,47,49
2018-05-17 21:13:40.664823,43,45
2018-05-17 21:13:45.811369,41,43
2018-05-17 21:13:50.955011,41,43
2018-05-17 21:13:56.102493,46,48
2018-05-17 21:14:01.251119,49,51
2018-05-17 21:14:06.395903,46,48
2018-05-17 21:14:11.543301,44,46
2018-05-17 21:14:16.692927,46,48
2018-05-17 21:14:21.842051,45,47
2018-05-17 21:14:26.991841,45,47
2018-05-17 21:14:32.136213,47,49
2018-05-17 21:14:37.283825,47,49
2018-05-17 21:14:42.433101,42,44
2018-05-17 21:14:47.583163,42,44
2018-05-17 21:14:52.737407,45,47
2018-05-17 21:14:57.890482,46,48
2018-05-17 21:15:03.036662,48,50
2018-05-17 21:15:08.184831,50,52
2018-05-17 21:15:13.354221,49,51
2018-05-17 21:15:18.501008,51,53
2018-05-17 21:15:23.651927,49,51
2018-05-17 21:15:28.783074,46,48
2018-05-17 21:15:33.938556,45,47
2018-05-17 21:15:39.110798,45,47
2018-05-17 21:15:44.262204,45,47
2018-05-17 21:15:49.413595,44,46
2018-05-17 21:15:54.563349,42,44
2018-05-17 21:15:59.729543,42,44
2018-05-17 21:16:04.877278,39,41
2018-05-17 21:16:10.026229,37,39
2018-05-17 21:16:15.176208,40,42
2018-05-17 21:16:20.325469,40,42
2018-05-17 21:16:25.494945,41,43
2018-05-17 21:16:30.646086,42,44
2018-05-17 21:16:35.795838,41,43
2018-05-17 21:16:40.926404,42,44
2018-05-17 21:16:46.060835,45,47
2018-05-17 21:16:51.212873,44,46
2018-05-17 21:16:56.374586,41,43
2018-05-17 21:17:01.535414,40,42
2018-05-17 21:17:06.704501,39,41
2018-05-17 21:17:11.831264,37,39
2018-05-17 21:17:16.979187,38,40
2018-05-17 21:17:22.133247,40,42
2018-05-17 21:17:27.281037,41,43
2018-05-17 21:17:32.436430,41,43
2018-05-17 21:17:37.588109,42,44
2018-05-17 21:17:42.745013,40,42
2018-05-17 21:17:47.897167,39,41
2018-05-17 21:17:53.049232,39,41
2018-05-17 21:17:58.215006,39,41
2018-05-17 21:18:03.373026,38,40
2018-05-17 21:18:08.526922,36,38
2018-05-17 21:18:13.684099,36,38
2018-05-17 21:18:18.852848,36,38
2018-05-17 21:18:24.012586,35,37
2018-05-17 21:18:29.143362,37,39
2018-05-17 21:18:34.297849,40,42
2018-05-17 21:18:39.450211,39,41
2018-05-17 21:18:44.581741,38,40
2018-05-17 21:18:49.747709,39,41
2018-05-17 21:18:54.900705,38,40
2018-05-17 21:19:00.052986,41,43
2018-05-17 21:19:05.189132,44,46
2018-05-17 21:19:10.346824,43,45
2018-05-17 21:19:15.512046,39,41
2018-05-17 21:19:20.687577,37,39
2018-05-17 21:19:25.845674,36,38
2018-05-17 21:19:31.004367,36,38
2018-05-17 21:19:36.164048,35,37
2018-05-17 21:19:41.338154,37,39
2018-05-17 21:19:46.490478,39,41
2018-05-17 21:19:51.646997,38,40
2018-05-17 21:19:56.800882,38,40
2018-05-17 21:20:01.972403,36,38
2018-05-17 21:20:07.133972,37,39
2018-05-17 21:20:12.294553,39,41
2018-05-17 21:20:17.434941,38,40
2018-05-17 21:20:22.595478,35,37
2018-05-17 21:20:27.754507,32,34
2018-05-17 21:20:32.909928,32,34
2018-05-17 21:20:38.056512,35,37
2018-05-17 21:20:43.191533,35,37
2018-05-17 21:20:48.368430,33,35
2018-05-17 21:20:53.527268,33,35
2018-05-17 21:20:58.681197,36,38
2018-05-17 21:21:03.819236,41,43
2018-05-17 21:21:08.947541,40,42
2018-05-17 21:21:14.102036,35,37
2018-05-17 21:21:19.258818,33,35
2018-05-17 21:21:24.431888,35,37
2018-05-17 21:21:29.589365,36,38
2018-05-17 21:21:34.743153,38,40
2018-05-17 21:21:39.905024,37,39
2018-05-17 21:21:45.066958,35,37
2018-05-17 21:21:50.249238,36,38
2018-05-17 21:21:55.414187,37,39
2018-05-17 21:22:00.551848,35,37
2018-05-17 21:22:05.716102,33,35
2018-05-17 21:22:10.883099,36,38
2018-05-17 21:22:16.062262,40,42
2018-05-17 21:22:21.221160,39,41
2018-05-17 21:22:26.375896,38,40
2018-05-17 21:22:31.534119,39,41
2018-05-17 21:22:36.675604,40,42
2018-05-17 21:22:41.833264,41,43
2018-05-17 21:22:47.003241,40,42
2018-05-17 21:22:52.164603,39,41
2018-05-17 21:22:57.329744,38,40
2018-05-17 21:23:02.491079,39,41
2018-05-17 21:23:07.627882,37,39
2018-05-17 21:23:12.760637,35,37
2018-05-17 21:23:17.940139,35,37
2018-05-17 21:23:23.116525,38,40
2018-05-17 21:23:28.280261,38,40
2018-05-17 21:23:33.462316,37,39
2018-05-17 21:23:38.632831,38,40
2018-05-17 21:23:43.768753,41,43
2018-05-17 21:23:48.942384,41,43
2018-05-17 21:23:54.098248,37,39
2018-05-17 21:23:59.256685,35,37
2018-05-17 21:24:04.431220,36,38
2018-05-17 21:24:09.604055,37,39
2018-05-17 21:24:14.765446,38,40
2018-05-17 21:24:19.925700,39,41
2018-05-17 21:24:25.100719,39,41
2018-05-17 21:24:30.258476,36,38
2018-05-17 21:24:35.417945,32,34
2018-05-17 21:24:40.577845,31,33
2018-05-17 21:24:45.736539,34,36
2018-05-17 21:24:50.911760,37,39
2018-05-17 21:24:56.084808,40,42
2018-05-17 21:25:01.247081,42,44
2018-05-17 21:25:06.393360,40,42
2018-05-17 21:25:11.558740,37,39
2018-05-17 21:25:16.717986,37,39
2018-05-17 21:25:21.887792,35,37
2018-05-17 21:25:27.058333,34,36
2018-05-17 21:25:32.218606,35,37
2018-05-17 21:25:37.394053,35,37
2018-05-17 21:25:42.577401,38,40
2018-05-17 21:25:47.739328,41,43
2018-05-17 21:25:52.909395,38,40
2018-05-17 21:25:58.069285,34,36
2018-05-17 21:26:03.230126,31,33
2018-05-17 21:26:08.387165,31,33
2018-05-17 21:26:13.575806,32,34
2018-05-17 21:26:18.743459,33,35
2018-05-17 21:26:23.908925,36,38
2018-05-17 21:26:29.045586,36,38
2018-05-17 21:26:34.218367,32,34
2018-05-17 21:26:39.385472,30,32
2018-05-17 21:26:44.548272,31,33
2018-05-17 21:26:49.705757,31,33
2018-05-17 21:26:54.866694,33,35
2018-05-17 21:27:00.024885,35,37
2018-05-17 21:27:05.187026,35,37
2018-05-17 21:27:10.343453,35,37
2018-05-17 21:27:15.516848,35,37
2018-05-17 21:27:20.688470,36,38
2018-05-17 21:27:25.850494,35,37
2018-05-17 21:27:30.995121,31,33
2018-05-17 21:27:36.163343,28,30
2018-05-17 21:27:41.327324,30,32
2018-05-17 21:27:46.489657,32,34
2018-05-17 21:27:51.652004,31,33
2018-05-17 21:27:56.819840,32,34
2018-05-17 21:28:01.982049,35,37
2018-05-17 21:28:07.137599,37,39
2018-05-17 21:28:12.325280,36,38
2018-05-17 21:28:17.488673,35,37
2018-05-17 21:28:22.630982,36,38
2018-05-17 21:28:27.792244,36,38
2018-05-17 21:28:32.983113,34,36
2018-05-17 21:28:38.168241,34,36
2018-05-17 21:28:43.350616,33,35
2018-05-17 21:28:48.512423,31,33
2018-05-17 21:28:53.698431,32,34
2018-05-17 21:28:58.881230,37,39
2018-05-17 21:29:04.047996,38,40
2018-05-17 21:29:09.225502,36,38
2018-05-17 21:29:14.398646,34,36
2018-05-17 21:29:19.586593,32,34
2018-05-17 21:29:24.748693,31,33
2018-05-17 21:29:29.912597,32,34
2018-05-17 21:29:35.094628,33,35
2018-05-17 21:29:40.279133,33,35
2018-05-17 21:29:45.471122,33,35
2018-05-17 21:29:50.637522,32,34
2018-05-17 21:29:55.835568,30,32
2018-05-17 21:30:00.991242,30,32
2018-05-17 21:30:06.136121,33,35
2018-05-17 21:30:11.313965,35,37
2018-05-17 21:30:16.477853,35,37
2018-05-17 21:30:21.655688,32,34
2018-05-17 21:30:26.818184,33,35
2018-05-17 21:30:31.961012,36,38
2018-05-17 21:30:37.142260,36,38
2018-05-17 21:30:42.323175,36,38
2018-05-17 21:30:47.475256,36,38
2018-05-17 21:30:52.660668,34,36
2018-05-17 21:30:57.813419,32,34
2018-05-17 21:31:03.004170,34,36
2018-05-17 21:31:08.169418,36,38
2018-05-17 21:31:13.327735,36,38
2018-05-17 21:31:18.520649,35,37
2018-05-17 21:31:23.665159,32,34
2018-05-17 21:31:28.861765,31,33
2018-05-17 21:31:34.040483,31,33
2018-05-17 21:31:39.208993,30,32
2018-05-17 21:31:44.403294,31,33
2018-05-17 21:31:49.566374,34,36
2018-05-17 21:31:54.757543,35,37
2018-05-17 21:31:59.927779,32,34
2018-05-17 21:32:05.098280,32,34
2018-05-17 21:32:10.286517,33,35
2018-05-17 21:32:15.478488,33,35
2018-05-17 21:32:20.640114,33,35
2018-05-17 21:32:25.823372,34,36
2018-05-17 21:32:31.006850,34,36
2018-05-17 21:32:36.173481,32,34
2018-05-17 21:32:41.322265,31,33
2018-05-17 21:32:46.506204,30,32
2018-05-17 21:32:51.673703,33,35
2018-05-17 21:32:56.872456,34,36
2018-05-17 21:33:02.066997,34,36
2018-05-17 21:33:07.214040,33,35
2018-05-17 21:33:12.383650,32,34
2018-05-17 21:33:17.562313,32,34
2018-05-17 21:33:22.756787,32,34
2018-05-17 21:33:27.950864,31,33
2018-05-17 21:33:33.100859,28,30
2018-05-17 21:33:38.268969,27,29
2018-05-17 21:33:43.463691,27,29
2018-05-17 21:33:48.655680,27,29
2018-05-17 21:33:53.852068,28,30
2018-05-17 21:33:59.025112,28,30
2018-05-17 21:34:04.211409,28,30
2018-05-17 21:34:09.395478,29,31
2018-05-17 21:34:14.576948,28,30
2018-05-17 21:34:19.752922,27,29
2018-05-17 21:34:24.925209,28,30
2018-05-17 21:34:30.106727,27,29
2018-05-17 21:34:35.286358,29,31
2018-05-17 21:34:40.467178,31,33
2018-05-17 21:34:45.648318,31,33
2018-05-17 21:34:50.818960,33,35
2018-05-17 21:34:55.989641,35,37
2018-05-17 21:35:01.159842,32,34
2018-05-17 21:35:06.329577,31,33
2018-05-17 21:35:11.489451,35,37
2018-05-17 21:35:16.659780,37,39
2018-05-17 21:35:21.829326,34,36
2018-05-17 21:35:27.009769,31,33
2018-05-17 21:35:32.190459,28,30
2018-05-17 21:35:37.371280,27,29
2018-05-17 21:35:42.541719,29,31
2018-05-17 21:35:47.726773,31,33
2018-05-17 21:35:52.909265,30,32
2018-05-17 21:35:58.080392,27,29
2018-05-17 21:36:03.251663,27,29
2018-05-17 21:36:08.422143,28,30
2018-05-17 21:36:13.607718,29,31
2018-05-17 21:36:18.780299,28,30
2018-05-17 21:36:23.929766,30,32
2018-05-17 21:36:29.111329,32,34
2018-05-17 21:36:34.281995,31,33
2018-05-17 21:36:39.457995,30,32
2018-05-17 21:36:44.633267,29,31
2018-05-17 21:36:49.807458,30,32
2018-05-17 21:36:54.982011,32,34
2018-05-17 21:37:00.167487,33,35
2018-05-17 21:37:05.340916,31,33
2018-05-17 21:37:10.512724,28,30
2018-05-17 21:37:15.693460,29,31
2018-05-17 21:37:20.876343,31,33
2018-05-17 21:37:26.051465,32,34
2018-05-17 21:37:31.238734,31,33
2018-05-17 21:37:36.422322,31,33
2018-05-17 21:37:41.608756,33,35
2018-05-17 21:37:46.783084,33,35
2018-05-17 21:37:51.959761,31,33
2018-05-17 21:37:57.163163,32,34
2018-05-17 21:38:02.349715,35,37
2018-05-17 21:38:07.523022,33,35
2018-05-17 21:38:12.715204,30,32
2018-05-17 21:38:17.891173,32,34
2018-05-17 21:38:23.062968,34,36
2018-05-17 21:38:28.244996,33,35
2018-05-17 21:38:33.411056,31,33
2018-05-17 21:38:38.573827,29,31
2018-05-17 21:38:43.750508,30,32
2018-05-17 21:38:48.945069,33,35
2018-05-17 21:38:54.121470,34,36
2018-05-17 21:38:59.294912,32,34
2018-05-17 21:39:04.472070,35,37
2018-05-17 21:39:09.660597,34,36
2018-05-17 21:39:14.845390,33,35
2018-05-17 21:39:20.016947,36,38
2018-05-17 21:39:25.168756,34,36
2018-05-17 21:39:30.294958,31,33
2018-05-17 21:39:35.437974,33,35
2018-05-17 21:39:40.565318,32,34
2018-05-17 21:39:45.692080,28,30
2018-05-17 21:39:50.872239,27,29
2018-05-17 21:39:55.999601,27,29
2018-05-17 21:40:01.127477,26,28
2018-05-17 21:40:06.282334,26,28
2018-05-17 21:40:11.412762,29,31
2018-05-17 21:40:16.578625,31,33
2018-05-17 21:40:21.756953,32,34
2018-05-17 21:40:26.886980,31,33
2018-05-17 21:40:32.047281,24,25
2018-05-17 21:40:37.195951,23,24
2018-05-17 21:40:42.324897,27,29
2018-05-17 21:40:47.499003,29,31
2018-05-17 21:40:52.627760,29,31
2018-05-17 21:40:57.776813,30,32
2018-05-17 21:41:02.970212,32,34
2018-05-17 21:41:08.129640,33,35
2018-05-17 21:41:13.299000,30,32
2018-05-17 21:41:18.435284,28,30
2018-05-17 21:41:23.610416,27,29
2018-05-17 21:41:28.745887,28,30
2018-05-17 21:41:33.879488,30,32
2018-05-17 21:41:39.010522,29,31
2018-05-17 21:41:44.140303,25,27
2018-05-17 21:41:49.318116,23,24
2018-05-17 21:41:54.449339,25,27
2018-05-17 21:41:59.630866,30,32
2018-05-17 21:42:04.761352,31,33
2018-05-17 21:42:09.898455,29,31
2018-05-17 21:42:15.031683,31,33
2018-05-17 21:42:20.172658,31,33
2018-05-17 21:42:25.351352,28,30
2018-05-17 21:42:30.483456,27,29
2018-05-17 21:42:35.666561,27,29
2018-05-17 21:42:40.833963,27,29
2018-05-17 21:42:46.006623,26,28
2018-05-17 21:42:51.136640,27,29
2018-05-17 21:42:56.267457,31,33
2018-05-17 21:43:01.402210,33,35
2018-05-17 21:43:06.534928,30,32
2018-05-17 21:43:11.680661,29,31
2018-05-17 21:43:16.810364,29,31
2018-05-17 21:43:21.989924,26,28
2018-05-17 21:43:27.121300,24,25
2018-05-17 21:43:32.301166,25,27
2018-05-17 21:43:37.447682,29,31
2018-05-17 21:43:42.633400,29,31
2018-05-17 21:43:47.792455,25,27
2018-05-17 21:43:52.926963,25,27
2018-05-17 21:43:58.068102,27,29
2018-05-17 21:44:03.204736,27,29
2018-05-17 21:44:08.397313,29,31
2018-05-17 21:44:13.557380,31,33
2018-05-17 21:44:18.748837,30,32
2018-05-17 21:44:23.881948,28,30
2018-05-17 21:44:29.050214,27,29
2018-05-17 21:44:34.235508,29,31
2018-05-17 21:44:39.400413,30,32
2018-05-17 21:44:44.551455,29,31
2018-05-17 21:44:49.682974,29,31
2018-05-17 21:44:54.815982,29,31
2018-05-17 21:44:59.952481,30,32
2018-05-17 21:45:05.093845,30,32
2018-05-17 21:45:10.279505,29,31
2018-05-17 21:45:15.442869,30,32
2018-05-17 21:45:20.644095,30,32
2018-05-17 21:45:25.830892,30,32
2018-05-17 21:45:31.012792,30,32
2018-05-17 21:45:36.179080,32,34
2018-05-17 21:45:41.371458,33,35
2018-05-17 21:45:46.553263,32,34
2018-05-17 21:45:51.749029,33,35
2018-05-17 21:45:56.933469,37,39
2018-05-17 21:46:02.114092,41,43
2018-05-17 21:46:07.320308,41,43
2018-05-17 21:46:12.507636,39,41
2018-05-17 21:46:17.675999,37,39
2018-05-17 21:46:22.875841,36,38
2018-05-17 21:46:28.077918,36,38
2018-05-17 21:46:33.261750,39,41
2018-05-17 21:46:38.449135,40,42
2018-05-17 21:46:43.633517,38,40
2018-05-17 21:46:48.830916,37,39
2018-05-17 21:46:54.013480,36,38
2018-05-17 21:46:59.216455,35,37
2018-05-17 21:47:04.417475,35,37
2018-05-17 21:47:09.617950,39,41
2018-05-17 21:47:14.803226,42,44
2018-05-17 21:47:19.990524,42,44
2018-05-17 21:47:25.195538,42,44
2018-05-17 21:47:30.356961,42,44
2018-05-17 21:47:35.541949,40,42
2018-05-17 21:47:40.730180,38,40
2018-05-17 21:47:45.934940,39,41
2018-05-17 21:47:51.121619,41,43
2018-05-17 21:47:56.305606,39,41
2018-05-17 21:48:01.502401,35,37
2018-05-17 21:48:06.706608,34,36
2018-05-17 21:48:11.913428,36,38
2018-05-17 21:48:17.116067,37,39
2018-05-17 21:48:22.302744,36,38
2018-05-17 21:48:27.491747,36,38
2018-05-17 21:48:32.671262,35,37
2018-05-17 21:48:37.875919,36,38
2018-05-17 21:48:43.063231,39,41
2018-05-17 21:48:48.257129,38,40
2018-05-17 21:48:53.459318,37,39
2018-05-17 21:48:58.655642,39,41
2018-05-17 21:49:03.859487,38,40
2018-05-17 21:49:09.065653,36,38
2018-05-17 21:49:14.259531,35,37
2018-05-17 21:49:19.467257,35,37
2018-05-17 21:49:24.654279,36,38
2018-05-17 21:49:29.859104,38,40
2018-05-17 21:49:35.065906,38,40
2018-05-17 21:49:40.253736,39,41
2018-05-17 21:49:45.458426,44,46
2018-05-17 21:49:50.655922,44,46
2018-05-17 21:49:55.853950,40,42
2018-05-17 21:50:01.058042,40,42
2018-05-17 21:50:06.220620,41,43
2018-05-17 21:50:11.406779,42,44
2018-05-17 21:50:16.615247,43,45
2018-05-17 21:50:21.819216,41,43
2018-05-17 21:50:27.011223,39,41
2018-05-17 21:50:32.218348,41,43
2018-05-17 21:50:37.427222,41,43
2018-05-17 21:50:42.636045,40,42
2018-05-17 21:50:47.846001,39,41
2018-05-17 21:50:53.035494,39,41
2018-05-17 21:50:58.247359,39,41
2018-05-17 21:51:03.460559,39,41
2018-05-17 21:51:08.667853,40,42
2018-05-17 21:51:13.877390,39,41
2018-05-17 21:51:19.086297,37,39
2018-05-17 21:51:24.276765,37,39
2018-05-17 21:51:29.487052,39,41
2018-05-17 21:51:34.676361,39,41
2018-05-17 21:51:39.886916,38,40
2018-05-17 21:51:45.097610,39,41
2018-05-17 21:51:50.287875,39,41
2018-05-17 21:51:55.498169,38,40
2018-05-17 21:52:00.708038,37,39
2018-05-17 21:52:05.917890,38,40
2018-05-17 21:52:11.127702,37,39
2018-05-17 21:52:16.307921,35,37
2018-05-17 21:52:21.508416,38,40
2018-05-17 21:52:26.723839,41,43
2018-05-17 21:52:31.936477,38,40
2018-05-17 21:52:37.148086,36,38
2018-05-17 21:52:42.317575,40,42
2018-05-17 21:52:47.514525,43,45
2018-05-17 21:52:52.727021,38,40
2018-05-17 21:52:57.938431,35,37
2018-05-17 21:53:03.149345,35,37
2018-05-17 21:53:08.359411,36,38
2018-05-17 21:53:13.550637,35,37
2018-05-17 21:53:18.755849,37,39
2018-05-17 21:53:23.958231,40,42
2018-05-17 21:53:29.169029,40,42
2018-05-17 21:53:34.340477,39,41
2018-05-17 21:53:39.531152,37,39
2018-05-17 21:53:44.721970,37,39
2018-05-17 21:53:49.932511,38,40
2018-05-17 21:53:55.142394,39,41
2018-05-17 21:54:00.357831,42,44
2018-05-17 21:54:05.549575,41,43
2018-05-17 21:54:10.755608,37,39
2018-05-17 21:54:15.934958,35,37
2018-05-17 21:54:21.149268,36,38
2018-05-17 21:54:26.361713,40,42
2018-05-17 21:54:31.554105,43,45
2018-05-17 21:54:36.749145,41,43
2018-05-17 21:54:41.957502,37,39
2018-05-17 21:54:47.151651,36,38
2018-05-17 21:54:52.364171,37,39
2018-05-17 21:54:57.554330,39,41
2018-05-17 21:55:02.754440,38,40
2018-05-17 21:55:07.958962,36,38
2018-05-17 21:55:13.171709,35,37
2018-05-17 21:55:18.371119,35,37
2018-05-17 21:55:23.545387,36,38
2018-05-17 21:55:28.757550,36,38
2018-05-17 21:55:33.963989,34,36
2018-05-17 21:55:39.178583,35,37
2018-05-17 21:55:44.347671,39,41
2018-05-17 21:55:49.551881,39,41
2018-05-17 21:55:54.905114,38,40
2018-05-17 21:56:00.101941,38,40
2018-05-17 21:56:05.322766,37,39
2018-05-17 21:56:10.537573,39,41
2018-05-17 21:56:15.748546,38,40
2018-05-17 21:56:20.964186,37,39
2018-05-17 21:56:26.182122,37,39
2018-05-17 21:56:31.356127,37,39
2018-05-17 21:56:36.557150,38,40
2018-05-17 21:56:41.773399,40,42
2018-05-17 21:56:46.987375,41,43
2018-05-17 21:56:52.192595,41,43
2018-05-17 21:56:57.394489,42,44
2018-05-17 21:57:02.587944,46,48
2018-05-17 21:57:07.784664,47,49
2018-05-17 21:57:12.978255,42,44
2018-05-17 21:57:18.170482,39,41
2018-05-17 21:57:23.366015,37,39
2018-05-17 21:57:28.575492,38,40
2018-05-17 21:57:33.748984,43,45
2018-05-17 21:57:38.946496,45,47
2018-05-17 21:57:44.159398,44,46
2018-05-17 21:57:49.375388,41,43
2018-05-17 21:57:54.592802,39,41
2018-05-17 21:57:59.813322,38,40
2018-05-17 21:58:05.032647,37,39
2018-05-17 21:58:10.230000,38,40
2018-05-17 21:58:15.404973,41,43
2018-05-17 21:58:20.578798,40,42
2018-05-17 21:58:25.761156,38,40
2018-05-17 21:58:30.942711,39,41
2018-05-17 21:58:36.127608,38,40
